tanggal,id_karyawan,nama_karyawan,jam_masuk,jam_jadwal,terlambat,cuaca,hari
2024-12-21,15,Karyawan_15,08:25,08:00,1,Cerah,Saturday
2024-06-19,19,Karyawan_19,08:53,08:00,1,Berawan,Wednesday
2024-03-14,16,Karyawan_16,08:12,08:00,1,Berawan,Thursday
2024-02-11,4,Karyawan_4,08:39,08:00,1,Cerah,Sunday
2024-01-02,11,Karyawan_11,08:39,08:00,1,Cerah,Tuesday
2024-07-05,3,Karyawan_3,07:57,08:00,0,Berawan,Friday
2024-04-04,20,Karyawan_20,08:39,08:00,1,Cerah,Thursday
2024-06-26,20,Karyawan_20,07:54,08:00,0,Berawan,Wednesday
2024-10-21,14,Karyawan_14,08:56,08:00,1,Cerah,Monday
2024-04-08,4,Karyawan_4,08:28,08:00,1,Berawan,Monday
2024-07-18,20,Karyawan_20,08:23,08:00,1,Berawan,Thursday
2024-05-13,20,Karyawan_20,08:03,08:00,0,Cerah,Monday
2024-11-13,15,Karyawan_15,08:13,08:00,1,Cerah,Wednesday
2024-03-24,12,Karyawan_12,08:44,08:00,1,Hujan,Sunday
2024-07-11,20,Karyawan_20,08:07,08:00,1,Berawan,Thursday
2024-07-05,20,Karyawan_20,08:14,08:00,1,Hujan,Friday
2024-03-07,18,Karyawan_18,08:03,08:00,0,Hujan,Thursday
2024-07-03,9,Karyawan_9,08:43,08:00,1,Berawan,Wednesday
2024-10-25,1,Karyawan_1,08:16,08:00,1,Cerah,Friday
2024-02-23,15,Karyawan_15,08:38,08:00,1,Cerah,Friday
2024-01-07,10,Karyawan_10,08:21,08:00,1,Berawan,Sunday
2024-11-16,11,Karyawan_11,08:16,08:00,1,Hujan,Saturday
2024-08-12,17,Karyawan_17,08:31,08:00,1,Cerah,Monday
2024-10-28,6,Karyawan_6,08:30,08:00,1,Cerah,Monday
2024-03-03,7,Karyawan_7,07:56,08:00,0,Hujan,Sunday
2024-07-22,19,Karyawan_19,08:44,08:00,1,Hujan,Monday
2024-02-08,10,Karyawan_10,08:07,08:00,1,Cerah,Thursday
2024-04-28,3,Karyawan_3,08:26,08:00,1,Berawan,Sunday
2024-06-28,13,Karyawan_13,08:02,08:00,0,Cerah,Friday
2024-03-22,17,Karyawan_17,08:55,08:00,1,Cerah,Friday
2024-12-19,3,Karyawan_3,08:16,08:00,1,Hujan,Thursday
2024-01-06,18,Karyawan_18,08:48,08:00,1,Berawan,Saturday
2024-04-04,1,Karyawan_1,08:44,08:00,1,Cerah,Thursday
2024-08-25,12,Karyawan_12,08:46,08:00,1,Hujan,Sunday
2024-05-29,12,Karyawan_12,08:08,08:00,1,Hujan,Wednesday
2024-07-01,19,Karyawan_19,08:54,08:00,1,Cerah,Monday
2024-03-22,7,Karyawan_7,08:53,08:00,1,Cerah,Friday
2024-08-01,17,Karyawan_17,08:03,08:00,0,Berawan,Thursday
2024-02-03,9,Karyawan_9,08:39,08:00,1,Hujan,Saturday
2024-06-28,12,Karyawan_12,08:36,08:00,1,Hujan,Friday
2024-03-19,8,Karyawan_8,07:59,08:00,0,Hujan,Tuesday
2024-03-31,2,Karyawan_2,08:44,08:00,1,Hujan,Sunday
2024-06-19,19,Karyawan_19,08:48,08:00,1,Berawan,Wednesday
2024-08-11,10,Karyawan_10,08:52,08:00,1,Berawan,Sunday
2024-10-16,8,Karyawan_8,08:07,08:00,1,Berawan,Wednesday
2024-01-23,9,Karyawan_9,08:30,08:00,1,Berawan,Tuesday
2024-02-08,1,Karyawan_1,08:37,08:00,1,Hujan,Thursday
2024-04-15,20,Karyawan_20,08:07,08:00,1,Cerah,Monday
2024-07-02,12,Karyawan_12,08:54,08:00,1,Hujan,Tuesday
2024-03-08,11,Karyawan_11,07:59,08:00,0,Hujan,Friday
2024-05-14,5,Karyawan_5,08:55,08:00,1,Cerah,Tuesday
2024-04-28,17,Karyawan_17,08:24,08:00,1,Berawan,Sunday
2024-05-20,6,Karyawan_6,07:54,08:00,0,Cerah,Monday
2024-07-08,18,Karyawan_18,08:12,08:00,1,Cerah,Monday
2024-12-16,12,Karyawan_12,08:03,08:00,0,Berawan,Monday
2024-10-08,7,Karyawan_7,08:44,08:00,1,Cerah,Tuesday
2024-03-24,12,Karyawan_12,08:19,08:00,1,Berawan,Sunday
2024-01-06,13,Karyawan_13,08:50,08:00,1,Berawan,Saturday
2024-11-02,5,Karyawan_5,08:34,08:00,1,Berawan,Saturday
2024-06-11,14,Karyawan_14,08:10,08:00,1,Cerah,Tuesday
2024-01-01,13,Karyawan_13,08:21,08:00,1,Cerah,Monday
2024-02-16,20,Karyawan_20,08:57,08:00,1,Cerah,Friday
2024-03-15,7,Karyawan_7,07:50,08:00,0,Cerah,Friday
2024-02-23,17,Karyawan_17,08:33,08:00,1,Cerah,Friday
2024-11-09,17,Karyawan_17,08:24,08:00,1,Hujan,Saturday
2024-10-15,9,Karyawan_9,08:07,08:00,1,Cerah,Tuesday
2024-09-03,20,Karyawan_20,08:15,08:00,1,Cerah,Tuesday
2024-11-19,17,Karyawan_17,07:56,08:00,0,Cerah,Tuesday
2024-09-24,13,Karyawan_13,08:03,08:00,0,Cerah,Tuesday
2024-06-03,15,Karyawan_15,07:50,08:00,0,Cerah,Monday
2024-01-15,19,Karyawan_19,08:22,08:00,1,Hujan,Monday
2024-10-11,6,Karyawan_6,08:38,08:00,1,Hujan,Friday
2024-04-09,20,Karyawan_20,08:22,08:00,1,Berawan,Tuesday
2024-11-21,17,Karyawan_17,08:59,08:00,1,Hujan,Thursday
2024-11-02,15,Karyawan_15,08:46,08:00,1,Cerah,Saturday
2024-05-02,14,Karyawan_14,08:47,08:00,1,Hujan,Thursday
2024-09-23,7,Karyawan_7,07:58,08:00,0,Berawan,Monday
2024-12-14,10,Karyawan_10,09:00,08:00,1,Cerah,Saturday
2024-03-27,6,Karyawan_6,08:00,08:00,0,Berawan,Wednesday
2024-03-06,2,Karyawan_2,07:51,08:00,0,Hujan,Wednesday
2024-02-24,9,Karyawan_9,08:44,08:00,1,Berawan,Saturday
2024-08-13,6,Karyawan_6,07:59,08:00,0,Cerah,Tuesday
2024-12-27,16,Karyawan_16,08:57,08:00,1,Hujan,Friday
2024-10-02,2,Karyawan_2,08:09,08:00,1,Hujan,Wednesday
2024-06-21,5,Karyawan_5,08:41,08:00,1,Cerah,Friday
2024-12-14,19,Karyawan_19,08:40,08:00,1,Cerah,Saturday
2024-12-23,20,Karyawan_20,08:24,08:00,1,Hujan,Monday
2024-06-13,2,Karyawan_2,08:11,08:00,1,Cerah,Thursday
2024-09-21,14,Karyawan_14,08:06,08:00,1,Berawan,Saturday
2024-10-27,10,Karyawan_10,08:30,08:00,1,Cerah,Sunday
2024-01-14,5,Karyawan_5,08:43,08:00,1,Berawan,Sunday
2024-01-09,10,Karyawan_10,08:58,08:00,1,Berawan,Tuesday
2024-03-15,8,Karyawan_8,08:38,08:00,1,Hujan,Friday
2024-11-13,9,Karyawan_9,08:07,08:00,1,Hujan,Wednesday
2024-03-15,13,Karyawan_13,08:03,08:00,0,Berawan,Friday
2024-11-02,6,Karyawan_6,08:59,08:00,1,Berawan,Saturday
2024-11-12,6,Karyawan_6,08:53,08:00,1,Cerah,Tuesday
2024-08-31,12,Karyawan_12,08:17,08:00,1,Cerah,Saturday
2024-06-08,15,Karyawan_15,08:13,08:00,1,Cerah,Saturday
2024-09-05,11,Karyawan_11,08:36,08:00,1,Hujan,Thursday
2024-10-11,10,Karyawan_10,09:00,08:00,1,Cerah,Friday
2024-05-27,5,Karyawan_5,08:38,08:00,1,Hujan,Monday
2024-03-05,18,Karyawan_18,07:50,08:00,0,Hujan,Tuesday
2024-01-16,3,Karyawan_3,08:10,08:00,1,Hujan,Tuesday
2024-11-03,15,Karyawan_15,08:02,08:00,0,Hujan,Sunday
2024-11-11,20,Karyawan_20,08:16,08:00,1,Hujan,Monday
2024-08-02,1,Karyawan_1,08:18,08:00,1,Berawan,Friday
2024-07-14,7,Karyawan_7,08:55,08:00,1,Cerah,Sunday
2024-09-28,7,Karyawan_7,08:19,08:00,1,Cerah,Saturday
2024-01-10,6,Karyawan_6,08:50,08:00,1,Berawan,Wednesday
2024-06-10,5,Karyawan_5,08:51,08:00,1,Berawan,Monday
2024-05-06,11,Karyawan_11,08:52,08:00,1,Berawan,Monday
2024-11-24,10,Karyawan_10,08:10,08:00,1,Hujan,Sunday
2024-07-26,18,Karyawan_18,08:25,08:00,1,Cerah,Friday
2024-01-20,5,Karyawan_5,08:43,08:00,1,Hujan,Saturday
2024-04-06,10,Karyawan_10,08:29,08:00,1,Cerah,Saturday
2024-07-04,13,Karyawan_13,08:27,08:00,1,Berawan,Thursday
2024-06-30,4,Karyawan_4,08:45,08:00,1,Cerah,Sunday
2024-12-19,18,Karyawan_18,08:00,08:00,0,Hujan,Thursday
2024-10-07,16,Karyawan_16,08:34,08:00,1,Cerah,Monday
2024-05-26,2,Karyawan_2,07:52,08:00,0,Berawan,Sunday
2024-07-22,12,Karyawan_12,08:09,08:00,1,Berawan,Monday
2024-09-09,10,Karyawan_10,08:36,08:00,1,Hujan,Monday
2024-05-20,6,Karyawan_6,08:25,08:00,1,Cerah,Monday
2024-03-08,7,Karyawan_7,08:31,08:00,1,Berawan,Friday
2024-01-27,8,Karyawan_8,07:59,08:00,0,Cerah,Saturday
2024-08-18,20,Karyawan_20,08:37,08:00,1,Hujan,Sunday
2024-06-06,6,Karyawan_6,08:40,08:00,1,Cerah,Thursday
2024-11-26,1,Karyawan_1,08:26,08:00,1,Hujan,Tuesday
2024-08-11,9,Karyawan_9,09:00,08:00,1,Berawan,Sunday
2024-02-20,5,Karyawan_5,08:30,08:00,1,Cerah,Tuesday
2024-08-26,16,Karyawan_16,08:29,08:00,1,Hujan,Monday
2024-08-21,10,Karyawan_10,08:34,08:00,1,Hujan,Wednesday
2024-01-09,8,Karyawan_8,08:45,08:00,1,Hujan,Tuesday
2024-10-23,16,Karyawan_16,08:22,08:00,1,Cerah,Wednesday
2024-06-05,18,Karyawan_18,08:04,08:00,0,Hujan,Wednesday
2024-10-30,14,Karyawan_14,08:02,08:00,0,Berawan,Wednesday
2024-02-23,1,Karyawan_1,07:58,08:00,0,Hujan,Friday
2024-04-24,20,Karyawan_20,08:13,08:00,1,Cerah,Wednesday
2024-06-10,14,Karyawan_14,08:14,08:00,1,Cerah,Monday
2024-08-01,8,Karyawan_8,08:27,08:00,1,Cerah,Thursday
2024-04-29,11,Karyawan_11,08:41,08:00,1,Hujan,Monday
2024-08-07,12,Karyawan_12,08:57,08:00,1,Berawan,Wednesday
2024-01-21,6,Karyawan_6,08:20,08:00,1,Hujan,Sunday
2024-11-19,14,Karyawan_14,08:22,08:00,1,Hujan,Tuesday
2024-07-03,19,Karyawan_19,08:58,08:00,1,Cerah,Wednesday
2024-01-31,19,Karyawan_19,08:50,08:00,1,Cerah,Wednesday
2024-04-26,18,Karyawan_18,08:24,08:00,1,Hujan,Friday
2024-02-02,14,Karyawan_14,07:50,08:00,0,Hujan,Friday
2024-03-15,14,Karyawan_14,08:49,08:00,1,Berawan,Friday
2024-10-12,12,Karyawan_12,08:34,08:00,1,Berawan,Saturday
2024-08-03,3,Karyawan_3,08:16,08:00,1,Cerah,Saturday
2024-10-24,11,Karyawan_11,08:04,08:00,0,Berawan,Thursday
2024-09-16,6,Karyawan_6,08:49,08:00,1,Cerah,Monday
2024-05-26,18,Karyawan_18,08:54,08:00,1,Hujan,Sunday
2024-08-18,13,Karyawan_13,08:34,08:00,1,Cerah,Sunday
2024-09-15,2,Karyawan_2,08:09,08:00,1,Hujan,Sunday
2024-03-26,13,Karyawan_13,07:54,08:00,0,Berawan,Tuesday
2024-08-27,5,Karyawan_5,08:01,08:00,0,Berawan,Tuesday
2024-07-21,4,Karyawan_4,08:33,08:00,1,Berawan,Sunday
2024-09-24,6,Karyawan_6,08:56,08:00,1,Berawan,Tuesday
2024-02-15,6,Karyawan_6,08:43,08:00,1,Berawan,Thursday
2024-01-28,10,Karyawan_10,08:24,08:00,1,Berawan,Sunday
2024-04-18,7,Karyawan_7,08:11,08:00,1,Hujan,Thursday
2024-08-02,3,Karyawan_3,08:29,08:00,1,Berawan,Friday
2024-08-28,15,Karyawan_15,08:32,08:00,1,Cerah,Wednesday
2024-01-26,15,Karyawan_15,08:00,08:00,0,Cerah,Friday
2024-01-08,10,Karyawan_10,09:00,08:00,1,Cerah,Monday
2024-07-24,16,Karyawan_16,08:05,08:00,0,Berawan,Wednesday
2024-01-27,9,Karyawan_9,08:03,08:00,0,Berawan,Saturday
2024-12-04,10,Karyawan_10,08:43,08:00,1,Hujan,Wednesday
2024-08-12,9,Karyawan_9,08:04,08:00,0,Cerah,Monday
2024-04-13,12,Karyawan_12,08:24,08:00,1,Berawan,Saturday
2024-03-17,9,Karyawan_9,07:58,08:00,0,Hujan,Sunday
2024-03-23,9,Karyawan_9,08:57,08:00,1,Berawan,Saturday
2024-09-28,18,Karyawan_18,08:54,08:00,1,Hujan,Saturday
2024-05-02,12,Karyawan_12,08:18,08:00,1,Cerah,Thursday
2024-09-25,14,Karyawan_14,08:53,08:00,1,Hujan,Wednesday
2024-08-24,10,Karyawan_10,08:36,08:00,1,Cerah,Saturday
2024-01-07,17,Karyawan_17,07:57,08:00,0,Berawan,Sunday
2024-03-13,19,Karyawan_19,08:26,08:00,1,Berawan,Wednesday
2024-03-14,1,Karyawan_1,08:05,08:00,0,Hujan,Thursday
2024-11-24,17,Karyawan_17,07:57,08:00,0,Berawan,Sunday
2024-01-21,2,Karyawan_2,07:50,08:00,0,Cerah,Sunday
2024-09-18,12,Karyawan_12,07:56,08:00,0,Hujan,Wednesday
2024-01-28,7,Karyawan_7,08:23,08:00,1,Cerah,Sunday
2024-10-06,2,Karyawan_2,08:15,08:00,1,Hujan,Sunday
2024-05-23,18,Karyawan_18,08:22,08:00,1,Cerah,Thursday
2024-10-04,11,Karyawan_11,08:48,08:00,1,Hujan,Friday
2024-03-04,1,Karyawan_1,07:58,08:00,0,Cerah,Monday
2024-06-21,5,Karyawan_5,08:43,08:00,1,Cerah,Friday
2024-04-17,2,Karyawan_2,08:34,08:00,1,Cerah,Wednesday
2024-09-17,9,Karyawan_9,08:39,08:00,1,Hujan,Tuesday
2024-06-05,13,Karyawan_13,08:25,08:00,1,Cerah,Wednesday
2024-03-16,10,Karyawan_10,08:04,08:00,0,Hujan,Saturday
2024-06-22,17,Karyawan_17,08:47,08:00,1,Hujan,Saturday
2024-10-25,3,Karyawan_3,08:44,08:00,1,Hujan,Friday
2024-03-13,16,Karyawan_16,08:26,08:00,1,Berawan,Wednesday
2024-06-10,11,Karyawan_11,08:55,08:00,1,Cerah,Monday
2024-05-30,8,Karyawan_8,08:15,08:00,1,Hujan,Thursday
2024-09-04,8,Karyawan_8,08:51,08:00,1,Hujan,Wednesday
2024-09-23,3,Karyawan_3,08:10,08:00,1,Hujan,Monday
2024-11-23,10,Karyawan_10,08:40,08:00,1,Berawan,Saturday
2024-05-03,5,Karyawan_5,07:56,08:00,0,Berawan,Friday
2024-08-19,8,Karyawan_8,07:53,08:00,0,Berawan,Monday
2024-01-04,5,Karyawan_5,08:07,08:00,1,Berawan,Thursday
2024-08-12,7,Karyawan_7,08:25,08:00,1,Berawan,Monday
2024-05-19,19,Karyawan_19,08:10,08:00,1,Cerah,Sunday
2024-10-23,13,Karyawan_13,08:19,08:00,1,Hujan,Wednesday
2024-04-15,12,Karyawan_12,08:57,08:00,1,Berawan,Monday
2024-10-26,10,Karyawan_10,08:54,08:00,1,Cerah,Saturday
2024-04-17,5,Karyawan_5,08:20,08:00,1,Hujan,Wednesday
2024-04-10,17,Karyawan_17,08:40,08:00,1,Berawan,Wednesday
2024-09-24,19,Karyawan_19,07:52,08:00,0,Hujan,Tuesday
2024-10-06,18,Karyawan_18,08:30,08:00,1,Berawan,Sunday
2024-12-30,16,Karyawan_16,08:36,08:00,1,Hujan,Monday
2024-06-09,19,Karyawan_19,08:24,08:00,1,Berawan,Sunday
2024-10-20,13,Karyawan_13,08:46,08:00,1,Cerah,Sunday
2024-05-20,2,Karyawan_2,08:01,08:00,0,Berawan,Monday
2024-12-09,9,Karyawan_9,08:21,08:00,1,Berawan,Monday
2024-05-07,8,Karyawan_8,07:56,08:00,0,Cerah,Tuesday
2024-01-18,14,Karyawan_14,08:29,08:00,1,Cerah,Thursday
2024-02-09,11,Karyawan_11,08:37,08:00,1,Hujan,Friday
2024-06-25,5,Karyawan_5,08:57,08:00,1,Hujan,Tuesday
2024-11-08,10,Karyawan_10,08:28,08:00,1,Berawan,Friday
2024-12-25,17,Karyawan_17,08:34,08:00,1,Cerah,Wednesday
2024-02-09,9,Karyawan_9,08:35,08:00,1,Cerah,Friday
2024-10-30,6,Karyawan_6,08:27,08:00,1,Cerah,Wednesday
2024-12-22,3,Karyawan_3,08:23,08:00,1,Hujan,Sunday
2024-08-03,10,Karyawan_10,08:15,08:00,1,Hujan,Saturday
2024-12-13,13,Karyawan_13,08:52,08:00,1,Hujan,Friday
2024-05-02,9,Karyawan_9,08:07,08:00,1,Cerah,Thursday
2024-10-07,5,Karyawan_5,08:37,08:00,1,Hujan,Monday
2024-10-30,13,Karyawan_13,08:37,08:00,1,Cerah,Wednesday
2024-07-20,11,Karyawan_11,08:19,08:00,1,Hujan,Saturday
2024-04-18,3,Karyawan_3,08:43,08:00,1,Cerah,Thursday
2024-08-06,14,Karyawan_14,08:19,08:00,1,Cerah,Tuesday
2024-11-22,10,Karyawan_10,09:00,08:00,1,Hujan,Friday
2024-10-15,3,Karyawan_3,08:09,08:00,1,Cerah,Tuesday
2024-09-05,6,Karyawan_6,08:39,08:00,1,Cerah,Thursday
2024-11-07,6,Karyawan_6,08:00,08:00,0,Berawan,Thursday
2024-10-30,6,Karyawan_6,08:37,08:00,1,Cerah,Wednesday
2024-06-14,1,Karyawan_1,07:52,08:00,0,Berawan,Friday
2024-09-06,17,Karyawan_17,08:41,08:00,1,Berawan,Friday
2024-09-04,12,Karyawan_12,08:41,08:00,1,Hujan,Wednesday
2024-03-25,13,Karyawan_13,07:56,08:00,0,Cerah,Monday
2024-11-30,11,Karyawan_11,08:53,08:00,1,Cerah,Saturday
2024-11-13,5,Karyawan_5,07:56,08:00,0,Berawan,Wednesday
2024-01-10,10,Karyawan_10,08:18,08:00,1,Cerah,Wednesday
2024-03-15,9,Karyawan_9,07:56,08:00,0,Cerah,Friday
2024-07-17,3,Karyawan_3,08:17,08:00,1,Berawan,Wednesday
2024-12-01,10,Karyawan_10,08:40,08:00,1,Berawan,Sunday
2024-09-02,18,Karyawan_18,08:09,08:00,1,Berawan,Monday
2024-03-21,5,Karyawan_5,08:15,08:00,1,Cerah,Thursday
2024-02-02,4,Karyawan_4,08:26,08:00,1,Cerah,Friday
2024-07-27,4,Karyawan_4,08:13,08:00,1,Hujan,Saturday
2024-04-10,16,Karyawan_16,09:00,08:00,1,Hujan,Wednesday
2024-11-11,18,Karyawan_18,08:34,08:00,1,Berawan,Monday
2024-03-25,6,Karyawan_6,08:14,08:00,1,Berawan,Monday
2024-07-16,4,Karyawan_4,07:53,08:00,0,Hujan,Tuesday
2024-12-06,3,Karyawan_3,08:13,08:00,1,Cerah,Friday
2024-12-14,18,Karyawan_18,08:31,08:00,1,Cerah,Saturday
2024-04-08,4,Karyawan_4,07:55,08:00,0,Hujan,Monday
2024-06-11,11,Karyawan_11,08:50,08:00,1,Cerah,Tuesday
2024-02-10,3,Karyawan_3,08:44,08:00,1,Berawan,Saturday
2024-03-02,19,Karyawan_19,08:04,08:00,0,Cerah,Saturday
2024-01-03,17,Karyawan_17,08:35,08:00,1,Cerah,Wednesday
2024-11-21,11,Karyawan_11,08:20,08:00,1,Berawan,Thursday
2024-05-05,20,Karyawan_20,08:50,08:00,1,Hujan,Sunday
2024-01-02,17,Karyawan_17,08:55,08:00,1,Hujan,Tuesday
2024-11-17,18,Karyawan_18,08:38,08:00,1,Berawan,Sunday
2024-04-17,4,Karyawan_4,07:52,08:00,0,Cerah,Wednesday
2024-04-08,15,Karyawan_15,08:29,08:00,1,Cerah,Monday
2024-11-25,11,Karyawan_11,07:57,08:00,0,Hujan,Monday
2024-11-27,9,Karyawan_9,08:39,08:00,1,Cerah,Wednesday
2024-06-03,20,Karyawan_20,08:47,08:00,1,Cerah,Monday
2024-10-01,17,Karyawan_17,08:12,08:00,1,Cerah,Tuesday
2024-03-04,7,Karyawan_7,07:59,08:00,0,Hujan,Monday
2024-08-12,1,Karyawan_1,07:58,08:00,0,Cerah,Monday
2024-10-25,18,Karyawan_18,08:53,08:00,1,Hujan,Friday
2024-12-30,1,Karyawan_1,08:59,08:00,1,Hujan,Monday
2024-09-10,13,Karyawan_13,08:23,08:00,1,Berawan,Tuesday
2024-01-08,7,Karyawan_7,08:11,08:00,1,Cerah,Monday
2024-12-13,11,Karyawan_11,08:31,08:00,1,Hujan,Friday
2024-09-24,18,Karyawan_18,08:25,08:00,1,Berawan,Tuesday
2024-08-15,1,Karyawan_1,07:54,08:00,0,Cerah,Thursday
2024-03-17,17,Karyawan_17,08:10,08:00,1,Hujan,Sunday
2024-09-05,7,Karyawan_7,08:34,08:00,1,Berawan,Thursday
2024-02-08,4,Karyawan_4,07:54,08:00,0,Berawan,Thursday
2024-08-31,16,Karyawan_16,09:00,08:00,1,Hujan,Saturday
2024-11-22,9,Karyawan_9,08:23,08:00,1,Berawan,Friday
2024-06-28,19,Karyawan_19,08:24,08:00,1,Cerah,Friday
2024-09-25,20,Karyawan_20,08:43,08:00,1,Cerah,Wednesday
2024-08-06,11,Karyawan_11,08:00,08:00,0,Berawan,Tuesday
2024-09-02,16,Karyawan_16,08:22,08:00,1,Cerah,Monday
2024-03-09,13,Karyawan_13,08:59,08:00,1,Cerah,Saturday
2024-09-26,10,Karyawan_10,07:56,08:00,0,Berawan,Thursday
2024-12-04,5,Karyawan_5,08:07,08:00,1,Hujan,Wednesday
2024-12-06,1,Karyawan_1,08:46,08:00,1,Berawan,Friday
2024-12-23,13,Karyawan_13,08:48,08:00,1,Berawan,Monday
2024-07-17,10,Karyawan_10,07:52,08:00,0,Cerah,Wednesday
2024-12-27,18,Karyawan_18,08:46,08:00,1,Hujan,Friday
2024-07-21,8,Karyawan_8,08:55,08:00,1,Cerah,Sunday
2024-03-28,15,Karyawan_15,08:59,08:00,1,Berawan,Thursday
2024-09-02,9,Karyawan_9,08:38,08:00,1,Cerah,Monday
2024-12-16,18,Karyawan_18,08:19,08:00,1,Berawan,Monday
2024-12-19,18,Karyawan_18,08:42,08:00,1,Cerah,Thursday
2024-02-03,6,Karyawan_6,08:33,08:00,1,Berawan,Saturday
2024-01-15,20,Karyawan_20,08:48,08:00,1,Berawan,Monday
2024-09-21,15,Karyawan_15,08:50,08:00,1,Berawan,Saturday
2024-08-20,13,Karyawan_13,08:42,08:00,1,Cerah,Tuesday
2024-08-20,1,Karyawan_1,07:59,08:00,0,Berawan,Tuesday
2024-01-23,20,Karyawan_20,08:14,08:00,1,Cerah,Tuesday
2024-07-29,9,Karyawan_9,08:37,08:00,1,Hujan,Monday
2024-11-04,13,Karyawan_13,07:50,08:00,0,Hujan,Monday
2024-04-13,18,Karyawan_18,08:03,08:00,0,Cerah,Saturday
2024-04-03,8,Karyawan_8,08:10,08:00,1,Cerah,Wednesday
2024-06-03,4,Karyawan_4,08:27,08:00,1,Cerah,Monday
2024-03-16,1,Karyawan_1,08:36,08:00,1,Hujan,Saturday
2024-01-28,15,Karyawan_15,08:22,08:00,1,Cerah,Sunday
2024-04-25,6,Karyawan_6,07:57,08:00,0,Hujan,Thursday
2024-06-03,19,Karyawan_19,08:45,08:00,1,Cerah,Monday
2024-04-02,9,Karyawan_9,08:39,08:00,1,Berawan,Tuesday
2024-11-06,14,Karyawan_14,08:25,08:00,1,Cerah,Wednesday
2024-06-16,15,Karyawan_15,08:56,08:00,1,Hujan,Sunday
2024-07-31,13,Karyawan_13,08:26,08:00,1,Hujan,Wednesday
2024-12-31,8,Karyawan_8,08:18,08:00,1,Hujan,Tuesday
2024-09-20,7,Karyawan_7,08:47,08:00,1,Hujan,Friday
2024-05-25,13,Karyawan_13,08:23,08:00,1,Hujan,Saturday
2024-02-08,17,Karyawan_17,07:53,08:00,0,Berawan,Thursday
2024-02-23,11,Karyawan_11,08:15,08:00,1,Hujan,Friday
2024-02-02,20,Karyawan_20,08:44,08:00,1,Cerah,Friday
2024-05-22,20,Karyawan_20,08:46,08:00,1,Cerah,Wednesday
2024-07-12,17,Karyawan_17,08:22,08:00,1,Hujan,Friday
2024-02-09,17,Karyawan_17,08:06,08:00,1,Hujan,Friday
2024-08-11,20,Karyawan_20,07:57,08:00,0,Hujan,Sunday
2024-03-26,15,Karyawan_15,08:37,08:00,1,Cerah,Tuesday
2024-08-28,5,Karyawan_5,08:34,08:00,1,Hujan,Wednesday
2024-03-31,10,Karyawan_10,08:13,08:00,1,Berawan,Sunday
2024-04-11,10,Karyawan_10,08:45,08:00,1,Cerah,Thursday
2024-10-19,15,Karyawan_15,08:31,08:00,1,Hujan,Saturday
2024-03-26,8,Karyawan_8,08:45,08:00,1,Hujan,Tuesday
2024-02-20,13,Karyawan_13,08:23,08:00,1,Berawan,Tuesday
2024-08-11,2,Karyawan_2,08:38,08:00,1,Cerah,Sunday
2024-09-30,10,Karyawan_10,08:29,08:00,1,Berawan,Monday
2024-11-25,15,Karyawan_15,08:26,08:00,1,Hujan,Monday
2024-06-30,16,Karyawan_16,08:47,08:00,1,Berawan,Sunday
2024-04-15,18,Karyawan_18,08:59,08:00,1,Cerah,Monday
2024-07-05,7,Karyawan_7,07:59,08:00,0,Hujan,Friday
2024-12-17,1,Karyawan_1,08:55,08:00,1,Hujan,Tuesday
2024-09-13,13,Karyawan_13,08:38,08:00,1,Cerah,Friday
2024-03-12,12,Karyawan_12,07:57,08:00,0,Cerah,Tuesday
2024-01-31,5,Karyawan_5,08:55,08:00,1,Berawan,Wednesday
2024-07-13,20,Karyawan_20,08:19,08:00,1,Cerah,Saturday
2024-11-29,6,Karyawan_6,08:01,08:00,0,Hujan,Friday
2024-12-10,19,Karyawan_19,08:05,08:00,0,Berawan,Tuesday
2024-02-17,18,Karyawan_18,08:19,08:00,1,Hujan,Saturday
2024-01-31,20,Karyawan_20,08:39,08:00,1,Cerah,Wednesday
2024-11-06,11,Karyawan_11,08:36,08:00,1,Hujan,Wednesday
2024-01-03,15,Karyawan_15,08:16,08:00,1,Berawan,Wednesday
2024-02-29,19,Karyawan_19,08:31,08:00,1,Berawan,Thursday
2024-05-20,2,Karyawan_2,08:50,08:00,1,Berawan,Monday
2024-07-21,4,Karyawan_4,08:30,08:00,1,Cerah,Sunday
2024-03-02,4,Karyawan_4,07:52,08:00,0,Hujan,Saturday
2024-08-08,16,Karyawan_16,07:50,08:00,0,Hujan,Thursday
2024-07-28,14,Karyawan_14,08:59,08:00,1,Berawan,Sunday
2024-04-25,14,Karyawan_14,08:54,08:00,1,Berawan,Thursday
2024-03-08,5,Karyawan_5,08:04,08:00,0,Cerah,Friday
2024-10-22,18,Karyawan_18,08:30,08:00,1,Cerah,Tuesday
2024-01-06,18,Karyawan_18,08:39,08:00,1,Berawan,Saturday
2024-07-18,17,Karyawan_17,08:12,08:00,1,Hujan,Thursday
2024-02-07,13,Karyawan_13,08:58,08:00,1,Berawan,Wednesday
2024-11-22,10,Karyawan_10,08:11,08:00,1,Hujan,Friday
2024-03-14,15,Karyawan_15,08:54,08:00,1,Cerah,Thursday
2024-07-15,19,Karyawan_19,08:04,08:00,0,Cerah,Monday
2024-08-06,15,Karyawan_15,08:19,08:00,1,Hujan,Tuesday
2024-02-28,20,Karyawan_20,08:51,08:00,1,Hujan,Wednesday
